model,title,pde_class,mod_type,question_type,candidate,letters,correct_letter,logprob_A,logprob_B,logprob_C,logprob_D,predicted_letter,correct,logprob_correct,margin,entropy,finish_reason
google/gemma-3-27b-it,NavierStokes_NoComm_Valid_1,navier-stokes,NoComm_Valid,phys_valid,valid,"{""A"": ""Yes"", ""B"": ""No""}",A,-8.500203132629395,-0.0002034695498878,,-22.62520408630371,B,False,-8.500203132629395,-8.499999663079507,0.0019325775660594,length
google/gemma-3-27b-it,NavierStokes_NoComm_Valid_2,navier-stokes,NoComm_Valid,pde_class,,"{""A"": ""heat"", ""B"": ""navier-stokes"", ""C"": ""burgers"", ""D"": ""wave""}",B,-20.625,0.0,-22.25,-23.25,B,True,0.0,20.625,3.08428936897442e-08,length
google/gemma-3-27b-it,NavierStokes_NoComm_Valid_2,navier-stokes,NoComm_Valid,phys_process,advection,"{""A"": ""No"", ""B"": ""Yes""}",B,-9.250097274780272,-9.762764238985255e-05,,,B,True,-9.762764238985255e-05,9.249999647137884,0.0009850546886483,length
google/gemma-3-27b-it,NavierStokes_NoComm_Valid_2,navier-stokes,NoComm_Valid,phys_process,diffusion,"{""A"": ""Yes"", ""B"": ""No""}",A,-4.577531944960356e-05,-10.000045776367188,,,A,True,-4.577531944960356e-05,10.000000001047738,0.0004993775837656,length
google/gemma-3-27b-it,NavierStokes_NoComm_Valid_2,navier-stokes,NoComm_Valid,phys_process,oscillation,"{""A"": ""Yes"", ""B"": ""No""}",B,-0.2519306242465973,-1.501930594444275,,,A,False,-1.501930594444275,-1.2499999701976776,0.5303042613236648,length
google/gemma-3-27b-it,NavierStokes_NoComm_Valid_2,navier-stokes,NoComm_Valid,phys_process,restoration,"{""A"": ""No"", ""B"": ""Yes""}",B,-0.0380414128303527,-3.288041353225708,,,A,False,-3.288041353225708,-3.2499999403953552,0.159353762515083,length
google/gemma-3-27b-it,NavierStokes_NoComm_Valid_2,navier-stokes,NoComm_Valid,num_method,explicit,"{""A"": ""Yes"", ""B"": ""No""}",A,-2.264974000354414e-06,-13.500001907348633,,,A,True,-2.264974000354414e-06,13.499999642374632,1.987888505822749e-05,length
google/gemma-3-27b-it,NavierStokes_NoComm_Valid_2,navier-stokes,NoComm_Valid,num_method,implicit,"{""A"": ""Yes"", ""B"": ""No""}",A,-3.731181277544238e-05,-10.25003719329834,,,A,True,-3.731181277544238e-05,10.249999881485564,0.0003977584868397,length
google/gemma-3-27b-it,NavierStokes_NoComm_Valid_2,navier-stokes,NoComm_Valid,num_method,spectral,"{""A"": ""No"", ""B"": ""Yes""}",A,-1.1920928244535389e-07,-16.0,,,A,True,-1.1920928244535389e-07,15.999999880790718,1.9130959758692462e-06,length
google/gemma-3-27b-it,NavierStokes_NoComm_Valid_2,navier-stokes,NoComm_Valid,phys_valid,valid,"{""A"": ""Yes"", ""B"": ""No""}",A,-12.000005722045898,-6.198863957251888e-06,,-25.1250057220459,B,False,-12.000005722045898,-11.99999952318194,7.987432185997716e-05,length
google/gemma-3-27b-it,NavierStokes_NoComm_Valid_3,navier-stokes,NoComm_Valid,pde_class,,"{""A"": ""heat"", ""B"": ""wave"", ""C"": ""burgers"", ""D"": ""navier-stokes""}",D,-17.625,-16.875,-19.0,0.0,D,True,0.0,16.875,1.3633178957822169e-06,length
google/gemma-3-27b-it,NavierStokes_NoComm_Valid_3,navier-stokes,NoComm_Valid,phys_process,advection,"{""A"": ""No"", ""B"": ""Yes""}",B,-1.91022527217865,-0.1602253168821334,,,B,True,-0.1602253168821334,1.7499999552965164,0.4193067568587714,length
google/gemma-3-27b-it,NavierStokes_NoComm_Valid_3,navier-stokes,NoComm_Valid,phys_process,diffusion,"{""A"": ""No"", ""B"": ""Yes""}",B,-11.250014305114746,-1.4781842764932662e-05,-23.625015258789062,,B,True,-1.4781842764932662e-05,11.24999952327198,0.0001593374760666,length
google/gemma-3-27b-it,NavierStokes_NoComm_Valid_3,navier-stokes,NoComm_Valid,phys_process,oscillation,"{""A"": ""Yes"", ""B"": ""No""}",B,-0.0001586549769854,-8.750158309936523,,,A,False,-8.750158309936523,-8.749999654959538,0.0015447661648529,length
google/gemma-3-27b-it,NavierStokes_NoComm_Valid_3,navier-stokes,NoComm_Valid,phys_process,restoration,"{""A"": ""Yes"", ""B"": ""No""}",B,-8.750158309936523,-0.0001586549769854,,,B,True,-0.0001586549769854,8.749999654959538,0.0015447661648529,length
google/gemma-3-27b-it,NavierStokes_NoComm_Valid_3,navier-stokes,NoComm_Valid,num_method,explicit,"{""A"": ""No"", ""B"": ""Yes""}",B,-9.50007438659668,-7.486063259420916e-05,-24.37507438659668,,B,True,-7.486063259420916e-05,9.499999525964084,0.0007858885250129,length
google/gemma-3-27b-it,NavierStokes_NoComm_Valid_3,navier-stokes,NoComm_Valid,num_method,implicit,"{""A"": ""No"", ""B"": ""Yes""}",A,-0.575939416885376,-0.825939416885376,,,A,True,-0.575939416885376,0.25,0.6853952946553941,length
google/gemma-3-27b-it,NavierStokes_NoComm_Valid_3,navier-stokes,NoComm_Valid,num_method,spectral,"{""A"": ""No"", ""B"": ""Yes""}",B,-18.5,0.0,,,B,True,0.0,18.5,1.801282668697855e-07,length
google/gemma-3-27b-it,NavierStokes_NoComm_Valid_3,navier-stokes,NoComm_Valid,phys_valid,valid,"{""A"": ""No"", ""B"": ""Yes""}",B,-3.7732458114624023,-0.0232459120452404,,,B,True,-0.0232459120452404,3.749999899417162,0.1094106100006166,length
google/gemma-3-27b-it,NavierStokes_NoComm_Valid_4,navier-stokes,NoComm_Valid,pde_class,,"{""A"": ""heat"", ""B"": ""navier-stokes"", ""C"": ""wave"", ""D"": ""burgers""}",B,-20.625,0.0,-20.875,-20.5,B,True,0.0,20.5,6.952756399286739e-08,length
google/gemma-3-27b-it,NavierStokes_NoComm_Valid_4,navier-stokes,NoComm_Valid,phys_process,advection,"{""A"": ""No"", ""B"": ""Yes""}",B,-11.000017166137695,-1.6927575416048057e-05,,,B,True,-1.6927575416048057e-05,11.00000023856228,0.0002004171558205,length
google/gemma-3-27b-it,NavierStokes_NoComm_Valid_4,navier-stokes,NoComm_Valid,phys_process,diffusion,"{""A"": ""Yes"", ""B"": ""No""}",A,-0.0141634494066238,-4.264163494110107,-25.889163970947266,,A,True,-0.0141634494066238,4.250000044703484,0.0739338692289298,length
google/gemma-3-27b-it,NavierStokes_NoComm_Valid_4,navier-stokes,NoComm_Valid,phys_process,oscillation,"{""A"": ""No"", ""B"": ""Yes""}",A,-11.750007629394531,-7.867782187531702e-06,,,B,False,-11.750007629394531,-11.749999761612344,0.0001005881491931,length
google/gemma-3-27b-it,NavierStokes_NoComm_Valid_4,navier-stokes,NoComm_Valid,phys_process,restoration,"{""A"": ""No"", ""B"": ""Yes""}",B,-0.0004306104383431,-7.750430583953857,,,A,False,-7.750430583953857,-7.749999973515514,0.0037674672642403,length
google/gemma-3-27b-it,NavierStokes_NoComm_Valid_4,navier-stokes,NoComm_Valid,num_method,explicit,"{""A"": ""Yes"", ""B"": ""No""}",A,-0.0001586549769854,-8.750158309936523,-19.125158309936523,,A,True,-0.0001586549769854,8.749999654959538,0.0015447661648529,length
google/gemma-3-27b-it,NavierStokes_NoComm_Valid_4,navier-stokes,NoComm_Valid,num_method,implicit,"{""A"": ""No"", ""B"": ""Yes""}",B,-14.5,-4.768370445162873e-07,-23.625,,B,True,-4.768370445162873e-07,14.499999523162955,7.817386441406437e-06,length
google/gemma-3-27b-it,NavierStokes_NoComm_Valid_4,navier-stokes,NoComm_Valid,num_method,spectral,"{""A"": ""Yes"", ""B"": ""No""}",A,-3.576278118089249e-07,-15.0,,,A,True,-3.576278118089249e-07,14.999999642372188,4.89443531852353e-06,length
google/gemma-3-27b-it,NavierStokes_NoComm_Valid_4,navier-stokes,NoComm_Valid,phys_valid,valid,"{""A"": ""No"", ""B"": ""Yes""}",B,-0.0297504160553216,-3.529750347137451,-23.90475082397461,,A,False,-3.529750347137451,-3.4999999310821295,0.1323432327635941,length
google/gemma-3-27b-it,Wave_NoComm_InValid_4,wave,NoComm_InValid,pde_class,,"{""A"": ""navier-stokes"", ""B"": ""wave"", ""C"": ""burgers"", ""D"": ""heat""}",B,-21.5,0.0,-19.875,-19.75,B,True,0.0,19.75,1.1401578313950765e-07,length
google/gemma-3-27b-it,Wave_NoComm_InValid_4,wave,NoComm_InValid,phys_process,advection,"{""A"": ""No"", ""B"": ""Yes""}",A,-0.0040785237215459,-5.504078388214111,,,A,True,-0.0040785237215459,5.499999864492565,0.0264642037270896,length
google/gemma-3-27b-it,Wave_NoComm_InValid_4,wave,NoComm_InValid,phys_process,diffusion,"{""A"": ""No"", ""B"": ""Yes""}",A,0.0,-20.25,,,A,True,0.0,20.25,3.4109096350655284e-08,length
google/gemma-3-27b-it,Wave_NoComm_InValid_4,wave,NoComm_InValid,phys_process,oscillation,"{""A"": ""Yes"", ""B"": ""No""}",A,0.0,-17.75,,,A,True,0.0,17.75,3.66667013501622e-07,length
google/gemma-3-27b-it,Wave_NoComm_InValid_4,wave,NoComm_InValid,phys_process,restoration,"{""A"": ""No"", ""B"": ""Yes""}",B,-5.960462772236497e-07,-14.250000953674316,,,A,False,-14.250000953674316,-14.25000035762804,9.875815582210382e-06,length
google/gemma-3-27b-it,Wave_NoComm_InValid_4,wave,NoComm_InValid,num_method,explicit,"{""A"": ""Yes"", ""B"": ""No""}",B,-0.0001585357822477,-8.750158309936523,,,A,False,-8.750158309936523,-8.749999774154276,0.0015447659996374,length
google/gemma-3-27b-it,Wave_NoComm_InValid_4,wave,NoComm_InValid,num_method,implicit,"{""A"": ""No"", ""B"": ""Yes""}",A,0.0,-19.375,,,A,True,0.0,19.375,7.845686657321528e-08,length
google/gemma-3-27b-it,Wave_NoComm_InValid_4,wave,NoComm_InValid,num_method,spectral,"{""A"": ""Yes"", ""B"": ""No""}",A,-1.1920928244535389e-07,-16.75,,,A,True,-1.1920928244535389e-07,16.749999880790718,9.43549940041287e-07,length
google/gemma-3-27b-it,Wave_NoComm_InValid_4,wave,NoComm_InValid,phys_valid,valid,"{""A"": ""Yes"", ""B"": ""No""}",B,-12.000005722045898,-6.198863957251888e-06,,,B,True,-6.198863957251888e-06,11.99999952318194,7.987432185997716e-05,length
google/gemma-3-27b-it,Wave_NoComm_InValid_1,wave,NoComm_InValid,pde_class,,"{""A"": ""wave"", ""B"": ""navier-stokes"", ""C"": ""burgers"", ""D"": ""heat""}",A,-0.6931501626968384,-13.693150520324709,-0.6931501626968384,-13.193150520324709,A,True,-0.6931501626968384,0.0,0.6931881576389377,length
google/gemma-3-27b-it,Wave_NoComm_InValid_1,wave,NoComm_InValid,phys_process,advection,"{""A"": ""No"", ""B"": ""Yes""}",A,-10.250036239624023,-3.58813522325363e-05,,,B,False,-10.250036239624023,-10.250000358271793,0.0003977583140579,length
google/gemma-3-27b-it,Wave_NoComm_InValid_1,wave,NoComm_InValid,phys_process,diffusion,"{""A"": ""No"", ""B"": ""Yes""}",A,-8.75015926361084,-0.0001588933519087,,,B,False,-8.75015926361084,-8.750000370258931,0.0015447651733784,length
google/gemma-3-27b-it,Wave_NoComm_InValid_1,wave,NoComm_InValid,phys_process,oscillation,"{""A"": ""Yes"", ""B"": ""No""}",A,-0.0009142747730948,-7.000914096832275,,,A,True,-0.0009142747730948,6.999999822059181,0.0072888259463373,length
google/gemma-3-27b-it,Wave_NoComm_InValid_1,wave,NoComm_InValid,phys_process,restoration,"{""A"": ""Yes"", ""B"": ""No""}",A,-6.002475738525391,-0.0024756519123911,,,B,False,-6.002475738525391,-6.000000086612999,0.0173114227937485,length
google/gemma-3-27b-it,Wave_NoComm_InValid_1,wave,NoComm_InValid,num_method,explicit,"{""A"": ""Yes"", ""B"": ""No""}",A,-2.145764938177308e-06,-15.000001907348633,,,A,True,-2.145764938177308e-06,14.999999761583696,4.894434771569315e-06,length
google/gemma-3-27b-it,Wave_NoComm_InValid_1,wave,NoComm_InValid,num_method,implicit,"{""A"": ""No"", ""B"": ""Yes""}",A,-9.00012493133545,-0.0001254003145731,,,B,False,-9.00012493133545,-8.999999531020876,0.0012339538923605,length
google/gemma-3-27b-it,Wave_NoComm_InValid_1,wave,NoComm_InValid,num_method,spectral,"{""A"": ""No"", ""B"": ""Yes""}",A,0.0,-18.75,,,A,True,0.0,18.75,1.4208212653272408e-07,length
google/gemma-3-27b-it,Wave_NoComm_InValid_1,wave,NoComm_InValid,phys_valid,valid,"{""A"": ""No"", ""B"": ""Yes""}",A,-3.099436753473128e-06,-13.00000286102295,,,A,True,-3.099436753473128e-06,12.999999761586196,3.164454773074666e-05,length
google/gemma-3-27b-it,Wave_NoComm_InValid_2,wave,NoComm_InValid,pde_class,,"{""A"": ""burgers"", ""B"": ""wave"", ""C"": ""heat"", ""D"": ""navier-stokes""}",B,-2.9444261599564925e-05,-13.250029563903809,-10.500029563903809,-15.875029563903809,A,False,-13.250029563903809,-13.250000119642207,0.0003438962589483,length
google/gemma-3-27b-it,Wave_NoComm_InValid_2,wave,NoComm_InValid,phys_process,advection,"{""A"": ""No"", ""B"": ""Yes""}",A,-10.750021934509276,-2.1815061700181104e-05,,,B,False,-10.750021934509276,-10.750000119447575,0.0002519783443559,length
google/gemma-3-27b-it,Wave_NoComm_InValid_2,wave,NoComm_InValid,phys_process,diffusion,"{""A"": ""Yes"", ""B"": ""No""}",B,-4.589452510117553e-05,-10.000045776367188,,,A,False,-10.000045776367188,-9.999999881842086,0.0004993776378799,length
google/gemma-3-27b-it,Wave_NoComm_InValid_2,wave,NoComm_InValid,phys_process,oscillation,"{""A"": ""No"", ""B"": ""Yes""}",B,-6.501502990722656,-0.0015029336791485,,,B,True,-0.0015029336791485,6.500000057043508,0.0112599942707677,length
google/gemma-3-27b-it,Wave_NoComm_InValid_2,wave,NoComm_InValid,phys_process,restoration,"{""A"": ""Yes"", ""B"": ""No""}",A,-1.5019292831420898,-0.251929223537445,,,B,False,-1.5019292831420898,-1.2500000596046448,0.5303042419776972,length
google/gemma-3-27b-it,Wave_NoComm_InValid_2,wave,NoComm_InValid,num_method,explicit,"{""A"": ""Yes"", ""B"": ""No""}",A,-2.145764938177308e-06,-13.750001907348633,,,A,True,-2.145764938177308e-06,13.749999761583696,1.574861940331305e-05,length
google/gemma-3-27b-it,Wave_NoComm_InValid_2,wave,NoComm_InValid,num_method,implicit,"{""A"": ""Yes"", ""B"": ""No""}",B,-0.0052339909598231,-5.2552337646484375,-19.50523376464844,,A,False,-5.2552337646484375,-5.249999773688614,0.0326394642107617,length
google/gemma-3-27b-it,Wave_NoComm_InValid_2,wave,NoComm_InValid,num_method,spectral,"{""A"": ""No"", ""B"": ""Yes""}",A,0.0,-23.125,,,A,True,0.0,23.125,2.182783976716025e-09,length
google/gemma-3-27b-it,Wave_NoComm_InValid_2,wave,NoComm_InValid,phys_valid,valid,"{""A"": ""No"", ""B"": ""Yes""}",A,-1.311301275563892e-06,-13.750000953674316,,,A,True,-1.311301275563892e-06,13.74999964237304,1.5748621153383173e-05,length
google/gemma-3-27b-it,Wave_NoComm_InValid_3,wave,NoComm_InValid,pde_class,,"{""A"": ""wave"", ""B"": ""heat"", ""C"": ""burgers"", ""D"": ""navier-stokes""}",A,-1.3132646083831787,-0.3132646083831787,-14.063264846801758,-13.063264846801758,B,False,-1.3132646083831787,-1.0,0.5822430156694038,length
google/gemma-3-27b-it,Wave_NoComm_InValid_3,wave,NoComm_InValid,phys_process,advection,"{""A"": ""No"", ""B"": ""Yes""}",A,-4.264163494110107,-0.0141636840999126,,,B,False,-4.264163494110107,-4.249999810010195,0.0739338830593653,length
google/gemma-3-27b-it,Wave_NoComm_InValid_3,wave,NoComm_InValid,phys_process,diffusion,"{""A"": ""No"", ""B"": ""Yes""}",A,-9.500076293945312,-7.593343616463244e-05,,,B,False,-9.500076293945312,-9.500000360509148,0.0007858879316633,length
google/gemma-3-27b-it,Wave_NoComm_InValid_3,wave,NoComm_InValid,phys_process,oscillation,"{""A"": ""No"", ""B"": ""Yes""}",B,-9.7500581741333,-5.8530047681415454e-05,,,B,True,-5.8530047681415454e-05,9.74999964408562,0.0006266330051275,length
google/gemma-3-27b-it,Wave_NoComm_InValid_3,wave,NoComm_InValid,phys_process,restoration,"{""A"": ""No"", ""B"": ""Yes""}",B,-0.0086146397516131,-4.758614540100098,,,A,False,-4.758614540100098,-4.7499999003484845,0.0493575435005893,length
google/gemma-3-27b-it,Wave_NoComm_InValid_3,wave,NoComm_InValid,num_method,explicit,"{""A"": ""No"", ""B"": ""Yes""}",B,-0.0002612726239021,-8.250261306762695,,,A,False,-8.250261306762695,-8.250000034138793,0.0024160444922236,length
google/gemma-3-27b-it,Wave_NoComm_InValid_3,wave,NoComm_InValid,num_method,implicit,"{""A"": ""No"", ""B"": ""Yes""}",B,-6.501502513885498,-0.001502338447608,,,B,True,-0.001502338447608,6.50000017543789,0.0112599931172471,length
google/gemma-3-27b-it,Wave_NoComm_InValid_3,wave,NoComm_InValid,num_method,spectral,"{""A"": ""Yes"", ""B"": ""No""}",B,-11.50001049041748,-1.0371154530730564e-05,,,B,True,-1.0371154530730564e-05,11.50000011926295,0.0001266249226763,length
google/gemma-3-27b-it,Wave_NoComm_InValid_3,wave,NoComm_InValid,phys_valid,valid,"{""A"": ""No"", ""B"": ""Yes""}",A,-2.8013790142722428e-05,-10.500027656555176,,,A,True,-2.8013790142722428e-05,10.499999642765031,0.0003166609282143,length
google/gemma-3-27b-it,Heat_NoComm_InValid_1,heat,NoComm_InValid,pde_class,,"{""A"": ""heat"", ""B"": ""navier-stokes"", ""C"": ""wave"", ""D"": ""burgers""}",A,-1.9073468138230965e-06,-13.750001907348633,-16.125001907348633,-14.125001907348633,A,True,-1.9073468138230965e-06,13.75000000000182,2.8548345189805303e-05,length
google/gemma-3-27b-it,Heat_NoComm_InValid_1,heat,NoComm_InValid,phys_process,advection,"{""A"": ""Yes"", ""B"": ""No""}",B,-12.75001049041748,-1.084798623196548e-05,,,B,True,-1.084798623196548e-05,12.749999642431249,3.9906805240038054e-05,length
google/gemma-3-27b-it,Heat_NoComm_InValid_1,heat,NoComm_InValid,phys_process,diffusion,"{""A"": ""No"", ""B"": ""Yes""}",B,-12.125008583068848,-8.22540732769994e-06,,,B,True,-8.22540732769994e-06,12.12500035766152,7.116661316776144e-05,length
google/gemma-3-27b-it,Heat_NoComm_InValid_1,heat,NoComm_InValid,phys_process,oscillation,"{""A"": ""Yes"", ""B"": ""No""}",B,-0.0086155850440263,-4.758615493774414,,,A,False,-4.758615493774414,-4.749999908730388,0.0493575431620143,length
google/gemma-3-27b-it,Heat_NoComm_InValid_1,heat,NoComm_InValid,phys_process,restoration,"{""A"": ""Yes"", ""B"": ""No""}",B,-4.264163970947266,-0.0141641544178128,,,B,True,-0.0141641544178128,4.249999816529453,0.0739338826751865,length
google/gemma-3-27b-it,Heat_NoComm_InValid_1,heat,NoComm_InValid,num_method,explicit,"{""A"": ""No"", ""B"": ""Yes""}",A,-5.364403477869928e-06,-12.375005722045898,,,A,True,-5.364403477869928e-06,12.37500035764242,5.648038554904604e-05,length
google/gemma-3-27b-it,Heat_NoComm_InValid_1,heat,NoComm_InValid,num_method,implicit,"{""A"": ""Yes"", ""B"": ""No""}",A,-4.565611743601039e-05,-10.000045776367188,,,A,True,-4.565611743601039e-05,10.000000120249751,0.0004993775296528,length
google/gemma-3-27b-it,Heat_NoComm_InValid_1,heat,NoComm_InValid,num_method,spectral,"{""A"": ""Yes"", ""B"": ""No""}",B,-10.000045776367188,-4.565611743601039e-05,,,B,True,-4.565611743601039e-05,10.000000120249751,0.0004993775296528,length
google/gemma-3-27b-it,Heat_NoComm_InValid_1,heat,NoComm_InValid,phys_valid,valid,"{""A"": ""Yes"", ""B"": ""No""}",B,-10.250035285949709,-3.564294092939235e-05,,,B,True,-3.564294092939235e-05,10.249999643008778,0.0003977585732613,length
google/gemma-3-27b-it,Heat_NoComm_InValid_2,heat,NoComm_InValid,pde_class,,"{""A"": ""navier-stokes"", ""B"": ""heat"", ""C"": ""burgers"", ""D"": ""wave""}",B,-17.5,0.0,-16.875,-17.25,B,True,0.0,16.875,1.8914903005647556e-06,length
google/gemma-3-27b-it,Heat_NoComm_InValid_2,heat,NoComm_InValid,phys_process,advection,"{""A"": ""Yes"", ""B"": ""No""}",B,-3.288041591644287,-0.0380416437983512,,,B,True,-0.0380416437983512,3.249999947845936,0.159353761644973,length
google/gemma-3-27b-it,Heat_NoComm_InValid_2,heat,NoComm_InValid,phys_process,diffusion,"{""A"": ""No"", ""B"": ""Yes""}",B,-14.250000953674316,-8.344646857949556e-07,,,B,True,-8.344646857949556e-07,14.25000011920963,9.875817782310014e-06,length
google/gemma-3-27b-it,Heat_NoComm_InValid_2,heat,NoComm_InValid,phys_process,oscillation,"{""A"": ""No"", ""B"": ""Yes""}",A,-6.7511701583862305,-0.0011701886542141,,,B,False,-6.7511701583862305,-6.749999969732016,0.0090643892016411,length
google/gemma-3-27b-it,Heat_NoComm_InValid_2,heat,NoComm_InValid,phys_process,restoration,"{""A"": ""Yes"", ""B"": ""No""}",B,-1.5019304752349854,-0.2519305348396301,,,B,True,-0.2519305348396301,1.2499999403953552,0.5303042677723205,length
google/gemma-3-27b-it,Heat_NoComm_InValid_2,heat,NoComm_InValid,num_method,explicit,"{""A"": ""No"", ""B"": ""Yes""}",B,-3.576272320060525e-06,-12.625003814697266,,,A,False,-12.625003814697266,-12.625000238424946,4.480919952541772e-05,length
google/gemma-3-27b-it,Heat_NoComm_InValid_2,heat,NoComm_InValid,num_method,implicit,"{""A"": ""Yes"", ""B"": ""No""}",B,-5.960462772236497e-07,-14.500000953674316,,,A,False,-14.500000953674316,-14.50000035762804,7.817380339020383e-06,length
google/gemma-3-27b-it,Heat_NoComm_InValid_2,heat,NoComm_InValid,num_method,spectral,"{""A"": ""Yes"", ""B"": ""No""}",B,-15.0,-4.768370445162873e-07,,,B,True,-4.768370445162873e-07,14.999999523162955,4.894435865690108e-06,length
google/gemma-3-27b-it,Heat_NoComm_InValid_2,heat,NoComm_InValid,phys_valid,valid,"{""A"": ""No"", ""B"": ""Yes""}",A,-0.0040785237215459,-5.504078388214111,,,A,True,-0.0040785237215459,5.499999864492565,0.0264642037270896,length
google/gemma-3-27b-it,Heat_NoComm_InValid_3,heat,NoComm_InValid,pde_class,,"{""A"": ""burgers"", ""B"": ""navier-stokes"", ""C"": ""heat"", ""D"": ""wave""}",C,-14.750000953674316,,-5.960462772236497e-07,-16.25,C,True,-5.960462772236497e-07,14.75000035762804,7.69821009595707e-06,length
google/gemma-3-27b-it,Heat_NoComm_InValid_3,heat,NoComm_InValid,phys_process,advection,"{""A"": ""No"", ""B"": ""Yes""}",A,-9.536738616588992e-07,-14.000000953674316,,,A,True,-9.536738616588992e-07,14.000000000000457,1.247291876080237e-05,length
